商品編號,商品名稱,大分類名稱,中分類名稱,小分類名稱,規格,售價,特價,庫存量,品牌,描述,Youtube 影片介紹,購物網址,備註,商品圖片網址1
ML036243,MERRELL MOAB 3 MID GORE-TEXR 登山鞋 ML036243,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2640,0.0,15,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;真皮 + 網布鞋面. &bull;再生透氣網布內裡 + 鞋帶. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;橡膠鞋頭保護片. &bull;KineticFit&trade;Advanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;TC5+ 橡膠大底. &bull;重量:男 490g(單腳)/ 女 400g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48444,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/76/76293.jpg?15
ML035785W,MERRELL Moab 3 Mid GTX Wide 寬楦 登山鞋 ML035785W,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4544,0.0,11,無,MERRELLMoab3MidGTXWide 寬楦登山鞋 ML035785W *搭載襪套式 Gore-Tex 透氣防水結構、有助面對變化多端的氣候、時刻保持雙足乾爽透氣. *風箱式鞋舌設計、可防止小碎石進入腳內. *真皮及網布鞋面. *鞋頭處添加橡膠保護片、保護趾部不被崎嶇路型所傷. *KineticFitAdvanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. *AirCushion 內嵌式避震墊片、幫助穩定足部. *5mm 刻紋搭配 VibramTC5 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48373,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/127/127525.jpg?15
ML036322W,MERRELL Moab 3 Mid GTX Wide 寬楦 登山鞋 ML036322W,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4224,0.0,11,無,MERRELLMoab3MidGTXWide 寬楦登山鞋 ML036322W *搭載襪套式 Gore-Tex 透氣防水結構、有助面對變化多端的氣候、時刻保持雙足乾爽透氣. *風箱式鞋舌設計、可防止小碎石進入腳內. *真皮及網布鞋面. *鞋頭處添加橡膠保護片、保護趾部不被崎嶇路型所傷. *KineticFitAdvanced 支撐 EVA 鞋墊、增強足弓與後跟支撐和避震. *AirCushion 內嵌式避震墊片、幫助穩定足部. *5mm 刻紋搭配 VibramTC5 橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48370,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/129/129089.jpg?51
ML037496,Merrell Moab 3 Mid GTX 戶外鞋 ML037496,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3690,0.0,2,無,GORE-TEX 襪套式防水結構 真皮 + 網布鞋面 5mm 刻紋搭配 VibramTC5+ 橡膠大底,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48390,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/109/109722.jpg?51
ML037733,Merrell Moab 3 Mid GTX 戶外鞋 ML037733,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4224,0.0,9,無,GORE-TEX 襪套式防水結構 橡膠鞋頭保護片 5mm 刻紋搭配 VibramRTC5+ 橡膠大底,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48393,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/107/107455.jpg?51
ML036308,MERRELL Moab 3 Mid GTX 高筒登山鞋 ML036308,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4013,0.0,16,無,襪套式 Gore-Tex 透氣防水結構 增強足弓與後跟支撐和避震 5mm 刻紋搭配橡膠大底,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48422,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/94/94345.jpg?34
ML038238,MERRELL MOAB SPEED 2 GORE-TEXR 女款 防水登山鞋 ML038238,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4544,0.0,2,無,MERRELLMOABSPEED2GORE-TEX&reg;女款防水登山鞋 ML038238 &bull;GORE-TEX&reg;襪套式防水結構、具有卓越的透氣性和防水性能 &bull;尼龍抗撕裂網布 +TPU 鞋面&bull;加厚鞋領口、增加穿著時的舒適感受 &bull;風箱式鞋舌、防止碎石沙子進入鞋內 &bull;耐磨合成材料鞋跟和鞋頭保護區塊 &bull;鞋舌和後跟織帶環設計、便於穿脫、並與登山扣環兼容 &bull;透氣網布內裡&bull;CLEANSPORTNXT&trade;生物抑菌技術、能抑制異味產生 &bull;可拆式 PU 鞋墊&bull;輕量級 FlexPlate&trade;防護片、提供扭轉剛性和前足穩定性 &bull;FloatPro&trade;羽量級中底、提供持久的輕盈舒適感 &bull;Vibram&reg;TC5+ 橡膠大底 + 山型刻痕設計、提供優異的戶外多種運動活動抓地力 &bull;4mm 刻痕深度 &bull;鞋帶、織帶、內裡網布、鞋墊網布採用 100% 回收再生材質 &bull;鞋墊 EVA 採用 50% 回收再生材質,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48380,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/125/125009.jpg?34
ML038393,MERRELL MOAB SPEED 2 GORE-TEXR 男款 防水登山鞋 ML038393,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4544,0.0,6,無,MERRELLMOABSPEED2GORE-TEX&reg;男款防水登山鞋 ML038393 &bull;GORE-TEX&reg;襪套式防水結構、具有卓越的透氣性和防水性能 &bull;尼龍抗撕裂網布 +TPU 鞋面&bull;加厚鞋領口、增加穿著時的舒適感受 &bull;風箱式鞋舌、防止碎石沙子進入鞋內 &bull;耐磨合成材料鞋跟和鞋頭保護區塊 &bull;鞋舌和後跟織帶環設計、便於穿脫、並與登山扣環兼容 &bull;透氣網布內裡&bull;CLEANSPORTNXT&trade;生物抑菌技術、能抑制異味產生 &bull;可拆式 PU 鞋墊&bull;輕量級 FlexPlate&trade;防護片、提供扭轉剛性和前足穩定性 &bull;FloatPro&trade;羽量級中底、提供持久的輕盈舒適感 &bull;Vibram&reg;TC5+ 橡膠大底 + 山型刻痕設計、提供優異的戶外多種運動活動抓地力 &bull;4mm 刻痕深度 &bull;鞋帶、織帶、內裡網布、鞋墊網布採用 100% 回收再生材質 &bull;鞋墊 EVA 採用 50% 回收再生材質 &bull;重量:男 700g(雙腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48381,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/125/125004.jpg?70
ML037797,MERRELL Moab Speed 2 GTX 男款 防水登山鞋 ML037797,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,4544,0.0,2,無,MERRELLMoabSpeed2GTX 男款防水登山鞋 ML037797 *GORE-TEX 襪套式防水結構:防水透氣、幫助雙腳保持乾爽. *抗撕裂網布 /TPU 鞋面. *再生網布透氣內裡 / 鞋帶. *TPU 鞋頭保護片. *加厚鞋領口、給予腳踝更多保護與緩衝. *可拆式 EVA 鞋墊、提供彈性和透氣性. *Rockplate 防護片給予腳掌全方位保護. *FloatPro 羽量級中底、減輕鞋身重量、反應更靈敏. *後跟添加反光設計、提供夜晚安全性. *4mm 刻紋搭配百分之三十再生 VibramEcoDura 黃金大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48378,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/127/127199.jpg?54
ML067713,MERRELL MOAB SPEED MID GORE-TEXR 登山鞋 ML067713,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3160,0.0,7,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽 &bull;網布 +TPU 鞋面 &bull;環境友善網布透氣內裡 + 鞋帶 &bull;TPU 鞋頭保護片 &bull;加厚鞋領口、給予腳踝更多保護與緩衝 &bull;可拆式 EVA 鞋墊、提供彈性和透氣性 &bull;Rockplate 防護片給予腳掌全方位保護 &bull;FloatPro&trade;羽量級中底、減輕鞋身重量、反應更靈敏 &bull;4mm 刻紋搭配 30% 環境友善 Vibram&reg;EcoStep 黃金大底 &bull;多齒痕刻紋設計、增加與地面接觸面積、提升抓地力 &bull;沒有使用任何動物原料或動物測試的相關行為,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48417,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/96/96907.jpg?54
ML067760,MERRELL MOAB SPEED MID GORE-TEXR 登山鞋 ML067760,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3160,0.0,8,無,&bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽 &bull;網布 +TPU 鞋面 &bull;環境友善網布透氣內裡 + 鞋帶 &bull;TPU 鞋頭保護片 &bull;加厚鞋領口、給予腳踝更多保護與緩衝 &bull;可拆式 EVA 鞋墊、提供彈性和透氣性 &bull;Rockplate 防護片給予腳掌全方位保護 &bull;FloatPro&trade;羽量級中底、減輕鞋身重量、反應更靈敏 &bull;4mm 刻紋搭配 30% 環境友善 Vibram&reg;EcoStep 黃金大底 &bull;多齒痕刻紋設計、增加與地面接觸面積、提升抓地力 &bull;沒有使用任何動物原料或動物測試的相關行為,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48416,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/96/96916.jpg?89
ML135532,MERRELL MQM 3 GORE-TEX 女 登山鞋 ML135532,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2490,0.0,2,無,MERRELLMQM3GORE-TEX 女登山鞋 ML135532 GORE-TEX 襪套式防水結構 TPU 鞋頭保護片設計 5mm 刻紋搭配黃金大底 &bull;GORE-TEX&reg;襪套式防水結構 - 防水透氣保持乾爽. &bull;網布 +TPU 鞋面. &bull;100% 環境友善鞋帶 + 透氣網布內裡. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;TPU 鞋頭保護片. &bull;50% 環境友善 EVA 鞋墊 &bull;尼龍足弓穩定片. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;Rockplate 防護片、給予腳掌全方位保護. &bull;輕量 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 TC5+Vibram&reg;黃金大底. 女 260g(單腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48434,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/84/84983.jpg?89
ML036940,MERRELL MQM 3 Mid GTX  登山鞋 ML036940,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2490,0.0,1,無,MERRELLMQM3MidGTX 登山鞋 ML036940 *GORE-TEX 襪套式防水結構、防水透氣保持乾爽 *採用全新 Vibram 抓地防滑鞋底、鞋帶到腳趾前端的系統設計、提升貼合舒適感 *鞋面使用透氣網眼布與 TPU 彈性紗線、更加耐磨、抗撕裂 *鞋帶、織帶、網布襯裡與 EVA 鞋墊皆使用百分之百再生材質製成 *風箱式鞋舌 - 防止碎石沙子進入 *TPU 鞋頭保護片 *鞋跟處搭配氣墊、可吸收衝擊增加穩定性 *腳跟部位增加彈性複合材質、可以提供持久的減震效果、助於減少扭傷 *VibramTC5 黃金大底採用複合科技設計、在抓地力、耐久與靈活性上實現全面平衡 *5mm 刻紋,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48430,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/90/90415.jpg?89
ML067593,MERRELL Nova 3 Gore-Tex 戶外登山鞋 ML067593,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3980,0.0,4,無,GORE-TEXInvisibleFit 防水結構 FRESH 抗菌防臭功能 Vibram 黃金大底,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48398,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/105/105004.jpg?26
ML067779,MERRELL Nova 3 GTX 戶外登山鞋 ML067779,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3980,0.0,4,無,*鞋面採用 GORE-TEXInvisibleFit 防水結構、給予輕量及良好貼合性. *使用網布鞋面、透氣網布內裡、使足部保持透氣保持乾爽. *FRESH 抗菌防臭功能、讓運動的腳更清爽舒適. *HyperlockTPU 後跟穩定支撐系統. *TrailProtect 防護片給予腳掌全方位保護. *EVA 中底、提供穩定性和舒適性. *可拆式 EVA 鞋墊、提供彈性和透氣性. *8mm 前後足差、19.5mm 中底厚度. *5mm 刻紋橡膠大底. *Vibram 黃金大底. *沒有使用任何動物原料或動物測試的相關行為.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48401,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/103/103679.jpg?26
ML067111,MERRELL NOVA SNEAKER 防水透氣保暖登山健行鞋 ML067111,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,2290,0.0,5,無,&bull;DRY 襪套式防水結構 -100% 防水透氣、幫助雙腳保持乾爽. &bull;真皮 + 網布鞋面. &bull;彈性快速綁帶系統. &bull;100% 環境友善鞋帶 +100% 環境友善搖粒絨內裡 &bull;100g 輕量保暖內裡、提供足部溫暖與舒適. &bull;風箱式鞋舌 - 防止碎石沙子進入. &bull;100% 環境友善可拆式 EVA 鞋墊. &bull;AirCushion 內嵌式避震墊片、幫助穩定足部. &bull;Rockplate 防護片、給予腳掌全方位保護. &bull;10% 環境友善 EVA 中底、提供穩定性和舒適性. &bull;5mm 刻紋搭配 Vibram&reg;Icetrek 登山等級橡膠大底.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48424,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/91/91455.jpg?10
ML037437,MERRELL Speed ECO WP 防水戶外鞋 ML037437,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3184,0.0,10,無,鞋面採用環境友善防水緹花網布、保留雙足透氣機能性、更添加防水功能、使雙足時刻保持乾爽舒適. 風箱式鞋舌設計、防止戶外碎石與異物進入鞋內. 中底搭載輕量 EVA 泡棉材質、提供雙足舒適柔軟且具彈性的足感效果. 4mm 刻紋搭配橡膠材質大底、一次性提升抓地效果與耐磨效果. 環境友善鞋墊網布、添加 NXT 生物抑菌技術、能有效減少異味產生.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48389,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/111/111228.jpg?10
ML036997,MERRELL Speed ECO WP 防水鞋面 登山鞋 ML036997,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3214,0.0,8,無,鞋面採用環境友善防水緹花網布、保留雙足透氣機能性、更添加防水功能、使雙足時刻保持乾爽舒適. 風箱式鞋舌設計、防止戶外碎石與異物進入鞋內. 中底搭載輕量 EVA 泡棉材質、提供雙足舒適柔軟且具彈性的足感效果. 4mm 刻紋搭配橡膠材質大底、一次性提升抓地效果與耐磨效果. 環境友善鞋墊網布、添加 NXT 生物抑菌技術、能有效減少異味產生.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48388,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/115/115200.jpg?45
ML038266,MERRELL SPEED STRIKE 2 GTX 女 防水登山健行鞋 ML038266,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3390,0.0,9,無,SPEEDSTRIKE2GTX 女防水登山健行鞋 ML038266 &bull;輕量 EVA 中底、提供穩定性及舒適感 &bull;CLEANSPORTNXT&trade;生物抑菌技術、能抑制異味產生 &bull;GORE-TEX&reg;襪套式防水結構、具有卓越的透氣性能 &bull;防水合成皮 + 抗撕裂尼龍鞋面 &bull;加厚鞋領口、增加穿著時的舒適感受 &bull;風箱式鞋舌、防止碎石沙子進入鞋內 &bull;耐磨合成材料鞋跟和鞋頭保護區塊 &bull;CLEANSPORTNXT&trade;物抑菌技術、能抑制異味產生 &bull;可拆式 EVA 鞋墊 &bull;輕量 EVA 中底、提供穩定性及舒適感 &bull;4mm 刻痕深度之 MERREL 橡膠大底、提供耐用的抓地力 &bull;鞋帶、織帶、內裡網布、鞋墊網布採用 100% 回收再生材質 &bull;鞋墊 EVA 採用 50% 回收再生材質 &bull;重量:女 610g(雙腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48375,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/127/127365.jpg?81
ML038410,Merrell Speed Strike 2 Gtx 女登山 防水 越野鞋 ML038410,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3390,0.0,8,無,MerrellSpeedStrike2Gtx 女登山防水越野鞋 ML038410 GORE-TEX 防水膜 保護性且耐磨的合成鞋跟和鞋頭 鞋跟環方便穿脫以及登山扣兼容性 &bull;輕量 EVA 中底、提供穩定性及舒適感 &bull;CLEANSPORTNXT&trade;生物抑菌技術、能抑制異味產生 &bull;GORE-TEX&reg;襪套式防水結構、具有卓越的透氣性能 &bull;防水合成皮 + 抗撕裂尼龍鞋面 &bull;加厚鞋領口、增加穿著時的舒適感受 &bull;風箱式鞋舌、防止碎石沙子進入鞋內 &bull;耐磨合成材料鞋跟和鞋頭保護區塊 &bull;CLEANSPORTNXT&trade;物抑菌技術、能抑制異味產生 &bull;可拆式 EVA 鞋墊 &bull;輕量 EVA 中底、提供穩定性及舒適感 &bull;4mm 刻痕深度之 MERREL 橡膠大底、提供耐用的抓地力 &bull;鞋帶、織帶、內裡網布、鞋墊網布採用 100% 回收再生材質 &bull;鞋墊 EVA 採用 50% 回收再生材質 &bull;重量:女 610g(雙腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48376,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/127/127358.jpg?81
ML037829,MERRELL SPEED STRIKE 2 GTX 男 防水登山健行鞋 ML037829,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3390,0.0,9,無,MERRELLSPEEDSTRIKE2GTX 男防水登山健行鞋 ML037829 &bull;MERRELL 襪套式科技防水結構、防水透氣並保持鞋內乾爽 &bull;傳統式鞋帶綁帶方式 &bull;緹花網布鞋面 &bull;加厚鞋領口 &bull;風箱式鞋舌、防止碎石沙子進入鞋內 &bull;鞋跟環、方便穿脫、並兼容登山扣 &bull;透氣網布內裡 &bull;CLEANSPORTNXT&trade;生物抑菌技術、能抑制異味產生 &bull;可拆式 EVA 鞋墊 &bull;輕量級 EVA 中底、提供穩定性和舒適感 &bull;MERRELL 橡膠大底 &bull;4mm 刻痕深度 &bull;鞋帶、織帶、內裡網布、鞋墊網布採用 100% 回收再生材質 &bull;鞋身網布採用 77% 回收再生材質 &bull;鞋墊 EVA 採用 50% 回收再生材質 &bull;鞋底橡膠採用 30% 回收邊料再生 &bull;重量:男 680g(雙腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48371,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/127/127568.jpg?81
ML037831,MERRELL SPEED STRIKE 2 GTX 男 防水登山健行鞋 淺褐色 ML037831,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3390,0.0,12,無,MERRELLSPEEDSTRIKE2GTX 男防水登山健行鞋淺褐色 ML037831 &bull;輕量 EVA 中底、提供穩定性及舒適感 &bull;CLEANSPORTNXT&trade;生物抑菌技術、能抑制異味產生 &bull;GORE-TEX&reg;襪套式防水結構、具有卓越的透氣性能 &bull;防水合成皮 + 抗撕裂尼龍鞋面 &bull;加厚鞋領口、增加穿著時的舒適感受 &bull;風箱式鞋舌、防止碎石沙子進入鞋內 &bull;耐磨合成材料鞋跟和鞋頭保護區塊 &bull;CLEANSPORTNXT&trade;物抑菌技術、能抑制異味產生 &bull;可拆式 EVA 鞋墊 &bull;輕量 EVA 中底、提供穩定性及舒適感 &bull;4mm 刻痕深度之 MERREL 橡膠大底、提供耐用的抓地力 &bull;鞋帶、織帶、內裡網布、鞋墊網布採用 100% 回收再生材質 &bull;鞋墊 EVA 採用 50% 回收再生材質 &bull;重量:男 740g(雙腳),無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48374,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/127/127371.jpg?64
ML037821,MERRELL Speed Strike 2 Mid GTX 男 防水登山健行鞋 ML037821,戶外與運動用品,運動鞋/戶外鞋,登山鞋,無,3664,0.0,9,無,MERRELLSpeedStrike2MidGTX 男防水登山健行鞋 ML037821 *鞋面搭載 GORE-TEX 襪套式防水結構:防水透氣、幫助雙腳保持乾爽. *再生網布透氣內裡 / 鞋帶. *加厚鞋領穿著體驗更舒適. *採用 CLEANSPORTNXT 生物抑菌技術、能抑制異味產生. *輕量級 EVA 中底、提供輕盈舒適的緩衝效果. *大底橡膠設計搭配 4mm 刻痕深度、提供優良的抓地性.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=7945&type1=7946&type0=7954&pageIndex=0&goodId=48369,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/129/129992.jpg?64
